"rules","support","confidence","lift","count"
"{} => {Alcoholism=0}",0.969600188189311,0.969600188189311,1,107167
"{} => {Handcap=0}",0.979724411229835,0.979724411229835,1,108286
"{Alcoholism=0} => {Handcap=0}",0.95003030933618,0.979816548004516,1.0000940435633,105004
"{Handcap=0} => {Alcoholism=0}",0.95003030933618,0.969691372845982,1.0000940435633,105004
