  support confidence     lift leverage   jaccard
1   0.240  1.0000000 3.174603 0.164400 0.7619048
2   0.240  0.9795918 3.109815 0.162825 0.7500000
3   0.225  1.0000000 3.174603 0.154125 0.7142857
