     support confidence     lift leverage   jaccard
161    0.145  0.9666667 3.790850 0.106750 0.5576923
162    0.145  0.9062500 3.625000 0.105000 0.5471698
163    0.110  0.9166667 3.594771 0.079400 0.4150943
164    0.110  0.9565217 3.826087 0.081250 0.4313725
165    0.130  1.0000000 3.921569 0.096850 0.5098039
166    0.130  0.9285714 3.714286 0.095000 0.5000000
167    0.115  0.8846154 3.538462 0.082500 0.4339623
168    0.050  1.0000000 2.000000 0.025000 0.1000000
169    0.080  1.0000000 2.000000 0.040000 0.1600000
170    0.080  0.9411765 1.882353 0.037500 0.1584158
171    0.050  1.0000000 2.000000 0.025000 0.1000000
172    0.060  1.0000000 2.000000 0.030000 0.1200000
173    0.205  0.9534884 3.739170 0.150175 0.7735849
174    0.205  0.8541667 3.349673 0.143800 0.7068966
175    0.205  0.9761905 3.904762 0.152500 0.8039216
176    0.215  1.0000000 3.921569 0.160175 0.8431373
177    0.215  0.9148936 3.587818 0.155075 0.7818182
178    0.215  0.9347826 3.739130 0.157500 0.8113208
179    0.165  0.9428571 3.771429 0.121250 0.6346154
180    0.190  0.8837209 3.334796 0.133025 0.6551724
181    0.190  0.9268293 3.634625 0.137725 0.7037037
182    0.190  0.8837209 3.534884 0.136250 0.6909091
183    0.095  0.8636364 3.386809 0.066950 0.3518519
184    0.120  0.8571429 3.361345 0.084300 0.4363636
185    0.120  0.9230769 3.692308 0.087500 0.4615385
186    0.225  0.9375000 3.676471 0.163800 0.8333333
187    0.225  0.9574468 3.754693 0.165075 0.8490566
188    0.225  0.9782609 3.913043 0.167500 0.8823529
189    0.195  1.0000000 3.921569 0.145275 0.7647059
190    0.195  0.9750000 3.900000 0.145000 0.7647059
191    0.200  0.9756098 3.825921 0.147725 0.7692308
192    0.200  0.9302326 3.720930 0.146250 0.7547170
193    0.105  0.9545455 3.743316 0.076950 0.4038462
194    0.105  0.8750000 3.500000 0.075000 0.3962264
195    0.135  0.9642857 3.781513 0.099300 0.5192308
196    0.135  1.0000000 4.000000 0.101250 0.5400000
197    0.180  0.9230769 3.619910 0.130275 0.6666667
198    0.180  0.9473684 3.789474 0.132500 0.6923077
199    0.195  0.9512195 3.730273 0.142725 0.7358491
200    0.195  0.9285714 3.714286 0.142500 0.7358491
201    0.100  0.9090909 3.565062 0.071950 0.3773585
202    0.100  0.8695652 3.478261 0.071250 0.3773585
203    0.135  0.9642857 3.781513 0.099300 0.5192308
204    0.135  0.9642857 3.857143 0.100000 0.5294118
205    0.180  0.9230769 3.483309 0.128325 0.6428571
206    0.180  0.8780488 3.377111 0.126700 0.6315789
207    0.180  0.8780488 3.512195 0.128750 0.6545455
208    0.100  0.9090909 3.496503 0.071400 0.3703704
209    0.110  1.0000000 3.773585 0.080850 0.4150943
210    0.095  1.0000000 4.000000 0.071250 0.3800000
211    0.120  0.9230769 3.619910 0.086850 0.4528302
212    0.115  0.8518519 3.340595 0.080575 0.4181818
213    0.100  0.8695652 3.344482 0.070100 0.3636364
214    0.210  1.0000000 3.921569 0.156450 0.8235294
215    0.210  0.9130435 3.580563 0.151350 0.7636364
216    0.210  0.9130435 3.580563 0.151350 0.7636364
217    0.165  0.9428571 3.697479 0.120375 0.6226415
218    0.190  0.9047619 3.414196 0.134350 0.6666667
219    0.190  0.8837209 3.465572 0.135175 0.6785714
220    0.190  0.8837209 3.465572 0.135175 0.6785714
221    0.115  0.8846154 3.469080 0.081850 0.4259259
222    0.115  0.8518519 3.340595 0.080575 0.4181818
223    0.175  1.0000000 3.921569 0.130375 0.6862745
224    0.175  0.9210526 3.611971 0.126550 0.6481481
225    0.205  0.8913043 3.363413 0.144050 0.7068966
226    0.205  0.9534884 3.739170 0.150175 0.7735849
227    0.205  0.9761905 3.828198 0.151450 0.7884615
228    0.110  0.8800000 3.450980 0.078125 0.4074074
229    0.110  0.9565217 3.751066 0.080675 0.4230769
230    0.120  0.9230769 3.619910 0.086850 0.4528302
231    0.120  0.8571429 3.361345 0.084300 0.4363636
232    0.175  1.0000000 3.773585 0.128625 0.6603774
233    0.175  0.8536585 3.347681 0.122725 0.6140351
234    0.120  0.9600000 3.622642 0.086875 0.4444444
235    0.095  1.0000000 3.921569 0.070775 0.3725490
236    0.180  0.9000000 3.529412 0.129000 0.6545455
237    0.180  0.9473684 3.715170 0.131550 0.6792453
238    0.195  0.9069767 3.556772 0.140175 0.7090909
239    0.195  0.9285714 3.641457 0.141450 0.7222222
240    0.100  0.8695652 3.410060 0.070675 0.3703704
241    0.130  0.9629630 3.776325 0.095575 0.5000000
242    0.130  0.9285714 3.641457 0.094300 0.4905660
243    0.185  0.9250000 3.490566 0.132000 0.6607143
244    0.185  0.8604651 3.309481 0.129100 0.6379310
245    0.185  0.9024390 3.538977 0.132725 0.6727273
246    0.105  0.8750000 3.365385 0.073800 0.3818182
247    0.120  1.0000000 3.773585 0.088200 0.4528302
248    0.095  1.0000000 3.921569 0.070775 0.3725490
249    0.180  0.9473684 3.574975 0.129650 0.6545455
250    0.180  0.8571429 3.296703 0.125400 0.6206897
251    0.180  0.8780488 3.443329 0.127725 0.6428571
252    0.100  0.8695652 3.344482 0.070100 0.3636364
253    0.115  1.0000000 3.773585 0.084525 0.4339623
254    0.095  1.0000000 3.921569 0.070775 0.3725490
255    0.125  0.9615385 3.628447 0.090550 0.4629630
256    0.135  1.0000000 4.081633 0.101925 0.5510204
257    0.135  0.9642857 4.017857 0.101400 0.5510204
258    0.130  0.9629630 3.851852 0.096250 0.5098039
259    0.130  1.0000000 4.166667 0.098800 0.5416667
260    0.135  1.0000000 4.000000 0.101250 0.5400000
261    0.135  0.9642857 4.017857 0.101400 0.5510204
262    0.065  1.0000000 4.166667 0.049400 0.2708333
263    0.065  1.0000000 4.166667 0.049400 0.2708333
264    0.070  1.0000000 4.081633 0.052850 0.2857143
265    0.160  0.9411765 3.764706 0.117500 0.6153846
266    0.160  1.0000000 4.081633 0.120800 0.6530612
267    0.160  1.0000000 4.166667 0.121600 0.6666667
268    0.170  1.0000000 4.000000 0.127500 0.6800000
269    0.170  1.0000000 4.081633 0.128350 0.6938776
270    0.170  0.8947368 3.728070 0.124400 0.6538462
271    0.100  1.0000000 4.081633 0.075500 0.4081633
272    0.100  0.8695652 3.623188 0.072400 0.3921569
273    0.100  0.8695652 3.623188 0.072400 0.3921569
274    0.070  1.0000000 4.081633 0.052850 0.2857143
275    0.070  0.9333333 3.888889 0.052000 0.2857143
276    0.160  1.0000000 4.000000 0.120000 0.6400000
277    0.160  0.9411765 3.764706 0.117500 0.6153846
278    0.160  1.0000000 4.166667 0.121600 0.6666667
