     support confidence     lift leverage   jaccard
460    0.100  1.0000000 8.695652 0.088500 0.8695652
461    0.100  1.0000000 8.695652 0.088500 0.8695652
462    0.100  0.9090909 8.264463 0.087900 0.8333333
463    0.060  1.0000000 8.695652 0.053100 0.5217391
464    0.060  1.0000000 8.695652 0.053100 0.5217391
465    0.060  0.9230769 8.391608 0.052850 0.5217391
466    0.100  1.0000000 7.142857 0.086000 0.7142857
467    0.100  1.0000000 8.000000 0.087500 0.8000000
468    0.100  0.9090909 7.905138 0.087350 0.8000000
469    0.100  0.9523810 8.658009 0.088450 0.8695652
470    0.100  1.0000000 3.846154 0.074000 0.3846154
471    0.100  1.0000000 8.000000 0.087500 0.8000000
472    0.100  0.9090909 7.905138 0.087350 0.8000000
473    0.100  0.9090909 8.264463 0.087900 0.8333333
474    0.060  1.0000000 8.000000 0.052500 0.4800000
475    0.060  1.0000000 8.695652 0.053100 0.5217391
476    0.060  0.8571429 7.792208 0.052300 0.5000000
477    0.100  1.0000000 3.846154 0.074000 0.3846154
478    0.100  1.0000000 7.142857 0.086000 0.7142857
479    0.100  0.9090909 7.905138 0.087350 0.8000000
480    0.100  0.9090909 8.264463 0.087900 0.8333333
481    0.060  1.0000000 7.142857 0.051600 0.4285714
482    0.060  1.0000000 8.695652 0.053100 0.5217391
483    0.060  0.9230769 8.391608 0.052850 0.5217391
484    0.060  1.0000000 3.846154 0.044400 0.2307692
485    0.060  1.0000000 8.695652 0.053100 0.5217391
486    0.060  0.8571429 7.792208 0.052300 0.5000000
487    0.100  1.0000000 7.142857 0.086000 0.7142857
488    0.100  1.0000000 8.000000 0.087500 0.8000000
489    0.100  0.9090909 7.905138 0.087350 0.8000000
490    0.100  0.9523810 8.658009 0.088450 0.8695652
491    0.100  1.0000000 3.846154 0.074000 0.3846154
492    0.100  1.0000000 8.000000 0.087500 0.8000000
493    0.100  0.9090909 7.905138 0.087350 0.8000000
494    0.100  0.9523810 8.658009 0.088450 0.8695652
