     support confidence     lift leverage    jaccard
256    0.060  0.7500000 2.884615 0.039200 0.21428571
257    0.080  1.0000000 2.000000 0.040000 0.16000000
258    0.135  0.8709677 3.415560 0.095475 0.49090909
259    0.080  0.8421053 3.302374 0.055775 0.29629630
260    0.080  0.8421053 3.302374 0.055775 0.29629630
261    0.115  0.8846154 3.469080 0.081850 0.42592593
262    0.115  0.9583333 3.833333 0.085000 0.45098039
263    0.090  0.9473684 1.894737 0.042500 0.17821782
264    0.080  0.8888889 3.485839 0.057050 0.30188679
265    0.080  1.0000000 4.000000 0.060000 0.32000000
266    0.065  0.7647059 3.058824 0.043750 0.24074074
267    0.070  0.7777778 2.991453 0.046600 0.25000000
268    0.070  0.7777778 3.111111 0.047500 0.25925926
269    0.090  1.0000000 2.000000 0.045000 0.18000000
270    0.090  0.7500000 3.000000 0.060000 0.32142857
271    0.185  0.7708333 3.022876 0.123800 0.59677419
272    0.185  0.9736842 3.818369 0.136550 0.71153846
273    0.185  0.9736842 3.894737 0.137500 0.72549020
274    0.145  0.9666667 3.790850 0.106750 0.55769231
275    0.145  0.9062500 3.625000 0.105000 0.54716981
276    0.110  0.9166667 3.594771 0.079400 0.41509434
277    0.110  0.9565217 3.826087 0.081250 0.43137255
278    0.130  1.0000000 3.921569 0.096850 0.50980392
279    0.130  0.9285714 3.714286 0.095000 0.50000000
280    0.115  0.7666667 3.006536 0.076750 0.39655172
281    0.115  0.8846154 3.538462 0.082500 0.43396226
282    0.110  0.8461538 3.318250 0.076850 0.40000000
283    0.110  0.8148148 3.259259 0.076250 0.40000000
284    0.100  0.8333333 3.205128 0.068800 0.35714286
285    0.100  0.7692308 3.076923 0.067500 0.35714286
286    0.095  0.7600000 3.040000 0.063750 0.33928571
287    0.050  0.8333333 1.666667 0.020000 0.09803922
288    0.050  1.0000000 2.000000 0.025000 0.10000000
289    0.060  0.7500000 2.941176 0.039600 0.21818182
290    0.065  0.8125000 3.125000 0.044200 0.23636364
291    0.080  1.0000000 2.000000 0.040000 0.16000000
292    0.080  0.9411765 1.882353 0.037500 0.15841584
293    0.070  0.7777778 1.555556 0.025000 0.13461538
294    0.050  1.0000000 2.000000 0.025000 0.10000000
295    0.060  1.0000000 2.000000 0.030000 0.12000000
296    0.205  0.9534884 3.739170 0.150175 0.77358491
297    0.205  0.8541667 3.349673 0.143800 0.70689655
298    0.205  0.9761905 3.904762 0.152500 0.80392157
299    0.215  1.0000000 3.921569 0.160175 0.84313725
300    0.215  0.9148936 3.587818 0.155075 0.78181818
301    0.215  0.9347826 3.739130 0.157500 0.81132075
302    0.165  0.7674419 2.951699 0.109100 0.53225806
303    0.165  0.8461538 3.318250 0.115275 0.57894737
304    0.165  0.9428571 3.771429 0.121250 0.63461538
305    0.190  0.8837209 3.334796 0.133025 0.65517241
306    0.190  0.9268293 3.634625 0.137725 0.70370370
307    0.190  0.8837209 3.534884 0.136250 0.69090909
308    0.095  0.8636364 3.386809 0.066950 0.35185185
309    0.095  0.7600000 3.040000 0.063750 0.33928571
310    0.120  0.8571429 3.361345 0.084300 0.43636364
311    0.120  0.9230769 3.692308 0.087500 0.46153846
312    0.225  0.9375000 3.676471 0.163800 0.83333333
313    0.225  0.9574468 3.754693 0.165075 0.84905660
314    0.225  0.9782609 3.913043 0.167500 0.88235294
315    0.195  0.8125000 3.125000 0.132600 0.63934426
316    0.195  1.0000000 3.921569 0.145275 0.76470588
