2	0,833333333333
3	0,866666666667
4	0,8
5	0,766666666667
6	0,8
7	0,733333333333
8	0,8
9	0,85
10	0,8
11	0,783333333333
12	0,716666666667
13	0,683333333333
14	0,65
15	0,733333333333
16	0,733333333333
17	0,766666666667
18	0,766666666667
19	0,766666666667
20	0,7
21	0,7
22	0,65
23	0,65
24	0,7
25	0,7
26	0,65
27	0,65
28	0,65
29	0,7
30	0,716666666667
31	0,666666666667
32	0,716666666667
33	0,666666666667
34	0,666666666667
35	0,716666666667
36	0,666666666667
37	0,666666666667
38	0,733333333333
39	0,733333333333
40	0,733333333333
41	0,733333333333
42	0,783333333333
43	0,733333333333
44	0,733333333333
45	0,733333333333
46	0,733333333333
47	0,733333333333
48	0,733333333333
49	0,783333333333
50	0,783333333333
