1	0,833333333333
2	0,816666666667
3	0,833333333333
4	0,833333333333
5	0,85
6	0,833333333333
7	0,85
8	0,816666666667
9	0,816666666667
10	0,766666666667
11	0,716666666667
12	0,716666666667
13	0,716666666667
14	0,716666666667
15	0,716666666667
16	0,716666666667
17	0,716666666667
18	0,716666666667
19	0,716666666667
20	0,716666666667
21	0,716666666667
22	0,716666666667
23	0,716666666667
24	0,7
25	0,7
26	0,616666666667
27	0,616666666667
28	0,616666666667
29	0,616666666667
30	0,616666666667
31	0,616666666667
32	0,616666666667
33	0,616666666667
34	0,616666666667
35	0,616666666667
36	0,616666666667
37	0,616666666667
38	0,616666666667
39	0,616666666667
40	0,616666666667
41	0,616666666667
42	0,616666666667
43	0,616666666667
44	0,616666666667
45	0,616666666667
46	0,616666666667
47	0,616666666667
48	0,616666666667
49	0,616666666667
50	0,583333333333
