     support confidence     lift leverage    jaccard
273    0.080  0.8888889 1.677149 0.032300 0.14814815
274    0.150  0.9375000 1.689189 0.061200 0.26548673
275    0.150  1.0000000 1.886792 0.070500 0.28301887
276    0.080  0.8888889 1.677149 0.032300 0.14814815
277    0.110  0.9565217 1.804758 0.049050 0.20560748
278    0.110  0.9166667 1.797386 0.048800 0.21153846
279    0.085  1.0000000 1.960784 0.041650 0.16666667
280    0.090  0.8571429 1.680672 0.036450 0.17142857
281    0.110  0.9565217 1.649175 0.043300 0.18803419
282    0.085  1.0000000 1.886792 0.039950 0.16037736
283    0.090  0.8571429 1.617251 0.034350 0.16513761
284    0.105  0.8750000 1.508621 0.035400 0.17647059
285    0.085  1.0000000 1.801802 0.037825 0.15315315
286    0.080  0.9411765 1.622718 0.030700 0.13675214
287    0.100  0.9523810 1.642036 0.039100 0.17094017
288    0.240  0.9600000 1.811321 0.107500 0.44444444
289    0.240  0.8888889 1.742919 0.102300 0.44444444
290    0.220  0.8800000 1.660377 0.087500 0.39285714
291    0.220  0.8800000 1.725490 0.092500 0.40740741
292    0.220  0.8800000 1.585586 0.081250 0.37606838
293    0.235  0.8703704 1.642208 0.091900 0.41592920
294    0.235  0.9400000 1.773585 0.102500 0.43119266
295    0.235  0.8703704 1.568235 0.085150 0.39830508
296    0.235  0.8545455 1.612350 0.089250 0.41228070
297    0.245  0.9800000 1.765766 0.106250 0.43750000
298    0.245  0.8909091 1.680961 0.099250 0.43750000
299    0.230  0.8846154 1.669086 0.092200 0.41071429
300    0.230  0.8846154 1.734540 0.097400 0.42592593
301    0.255  0.9807692 1.850508 0.117200 0.47663551
302    0.255  0.9107143 1.785714 0.112200 0.47663551
303    0.250  0.9615385 1.732502 0.105700 0.44247788
304    0.250  0.8928571 1.750700 0.107200 0.46296296
305    0.240  0.9230769 1.591512 0.089200 0.40000000
306    0.240  0.8571429 1.680672 0.097200 0.43636364
307    0.240  0.9230769 1.741655 0.102200 0.43636364
308    0.240  0.8571429 1.617251 0.091600 0.42105263
309    0.235  0.9038462 1.628552 0.090700 0.40517241
310    0.240  0.9230769 1.591512 0.089200 0.40000000
311    0.240  0.8571429 1.617251 0.091600 0.42105263
312    0.275  0.9821429 1.769627 0.119600 0.49107143
313    0.275  0.9821429 1.853100 0.126600 0.51401869
314    0.260  0.9285714 1.600985 0.097600 0.43333333
315    0.260  0.9285714 1.752022 0.111600 0.47272727
316    0.260  0.9285714 1.600985 0.097600 0.43333333
317    0.260  0.9285714 1.673102 0.104600 0.45217391
318    0.440  0.9361702 1.766359 0.190900 0.78571429
319    0.440  0.9263158 1.747766 0.188250 0.77876106
320    0.440  0.9263158 1.816305 0.197750 0.80733945
321    0.435  0.9255319 1.667625 0.174150 0.73728814
322    0.435  0.9255319 1.746287 0.185900 0.76991150
323    0.435  0.9255319 1.814768 0.195300 0.79816514
324    0.405  0.8617021 1.485693 0.132400 0.62790698
325    0.405  0.9529412 1.798002 0.179750 0.73636364
326    0.405  0.9642857 1.890756 0.190800 0.77142857
327    0.465  0.9789474 1.763869 0.201375 0.82300885
328    0.465  0.9893617 1.866720 0.215900 0.86915888
329    0.465  0.8942308 1.753394 0.199800 0.82300885
330    0.390  0.9176471 1.731410 0.164750 0.69026549
331    0.390  0.9285714 1.820728 0.175800 0.72222222
332    0.390  0.9176471 1.653418 0.154125 0.66101695
333    0.390  0.8666667 1.699346 0.160500 0.68421053
334    0.465  0.9789474 1.763869 0.201375 0.82300885
335    0.465  0.9893617 1.866720 0.215900 0.86915888
336    0.465  0.8942308 1.687228 0.189400 0.79487179
337    0.390  0.9285714 1.752022 0.167400 0.69642857
338    0.390  0.9285714 1.752022 0.167400 0.69642857
339    0.390  0.9285714 1.673102 0.156900 0.66666667
340    0.390  0.8666667 1.635220 0.151500 0.66101695
341    0.415  0.9880952 1.780352 0.181900 0.74107143
342    0.415  0.9222222 1.740042 0.176500 0.73451327
343    0.135  1.0000000 3.571429 0.097200 0.48214286
344    0.135  1.0000000 3.846154 0.099900 0.51923077
345    0.135  1.0000000 4.081633 0.101925 0.55102041
346    0.125  0.9259259 3.248863 0.086525 0.42372881
347    0.125  1.0000000 3.846154 0.092500 0.48076923
