     support confidence     lift leverage   jaccard
497    0.125  0.9615385 5.827506 0.103550 0.7352941
498    0.075  1.0000000 5.714286 0.061875 0.4285714
499    0.075  0.9375000 5.681818 0.061800 0.4411765
500    0.050  1.0000000 5.714286 0.041250 0.2857143
501    0.050  1.0000000 6.060606 0.041750 0.3030303
502    0.075  1.0000000 5.714286 0.061875 0.4285714
503    0.075  0.9375000 5.681818 0.061800 0.4411765
504    0.075  1.0000000 3.846154 0.055500 0.2884615
505    0.075  0.9375000 5.681818 0.061800 0.4411765
506    0.050  1.0000000 3.846154 0.037000 0.1923077
507    0.050  1.0000000 6.060606 0.041750 0.3030303
508    0.075  1.0000000 3.846154 0.055500 0.2884615
509    0.075  0.9375000 5.681818 0.061800 0.4411765
510    0.070  0.9333333 1.866667 0.032500 0.1386139
511    0.070  0.9333333 2.488889 0.041875 0.1842105
512    0.070  0.9333333 5.656566 0.057625 0.4117647
513    0.125  1.0000000 3.846154 0.092500 0.4807692
514    0.125  1.0000000 5.714286 0.103125 0.7142857
515    0.125  0.9615385 5.656109 0.102900 0.7142857
516    0.075  1.0000000 5.714286 0.061875 0.4285714
517    0.075  0.9375000 5.514706 0.061400 0.4285714
518    0.050  1.0000000 5.714286 0.041250 0.2857143
519    0.050  1.0000000 5.882353 0.041500 0.2941176
520    0.075  1.0000000 5.714286 0.061875 0.4285714
521    0.075  0.9375000 5.514706 0.061400 0.4285714
522    0.075  1.0000000 3.846154 0.055500 0.2884615
523    0.075  0.9375000 5.514706 0.061400 0.4285714
524    0.050  1.0000000 3.846154 0.037000 0.1923077
525    0.050  1.0000000 5.882353 0.041500 0.2941176
526    0.075  1.0000000 3.846154 0.055500 0.2884615
527    0.075  0.9375000 5.514706 0.061400 0.4285714
528    0.070  0.9333333 1.866667 0.032500 0.1386139
529    0.070  0.9333333 2.488889 0.041875 0.1842105
530    0.070  0.9333333 5.490196 0.057250 0.4000000
531    0.080  1.0000000 3.846154 0.059200 0.3076923
532    0.080  1.0000000 5.714286 0.066000 0.4571429
533    0.050  1.0000000 3.846154 0.037000 0.1923077
534    0.050  1.0000000 5.714286 0.041250 0.2857143
535    0.080  1.0000000 3.846154 0.059200 0.3076923
536    0.080  1.0000000 5.714286 0.066000 0.4571429
537    0.075  0.9375000 1.875000 0.035000 0.1485149
538    0.075  0.9375000 2.500000 0.045000 0.1973684
539    0.075  1.0000000 5.714286 0.061875 0.4285714
540    0.075  0.9375000 1.875000 0.035000 0.1485149
541    0.075  0.9375000 2.500000 0.045000 0.1973684
542    0.075  1.0000000 3.846154 0.055500 0.2884615
543    0.140  0.9333333 3.589744 0.101000 0.5185185
544    0.140  0.9655172 5.517241 0.114625 0.7777778
545    0.140  0.9655172 5.679513 0.115350 0.8000000
546    0.140  0.9032258 5.474096 0.114425 0.7777778
547    0.095  0.9500000 5.428571 0.077500 0.5277778
548    0.095  0.9500000 5.588235 0.078000 0.5428571
549    0.070  1.0000000 5.714286 0.057750 0.4000000
550    0.070  1.0000000 5.882353 0.058100 0.4117647
551    0.080  0.9411765 5.378151 0.065125 0.4444444
552    0.080  0.9411765 5.536332 0.065550 0.4571429
553    0.080  0.9411765 5.704100 0.065975 0.4705882
554    0.090  0.9000000 3.461538 0.064000 0.3333333
555    0.090  0.9000000 5.294118 0.073000 0.5000000
556    0.060  1.0000000 5.882353 0.049800 0.3529412
557    0.085  1.0000000 3.846154 0.062900 0.3269231
558    0.085  0.9444444 5.723906 0.070150 0.5000000
559    0.080  0.9411765 2.509804 0.048125 0.2105263
560    0.080  0.9411765 5.704100 0.065975 0.4705882
561    0.090  0.9000000 3.461538 0.064000 0.3333333
562    0.090  0.9000000 5.142857 0.072500 0.4864865
563    0.060  1.0000000 5.714286 0.049500 0.3428571
564    0.085  1.0000000 3.846154 0.062900 0.3269231
565    0.080  0.9411765 2.509804 0.048125 0.2105263
566    0.090  0.9000000 1.800000 0.040000 0.1764706
567    0.090  0.9473684 2.526316 0.054375 0.2368421
568    0.090  1.0000000 3.846154 0.066600 0.3461538
569    0.100  0.9090909 3.496503 0.071400 0.3703704
570    0.100  0.9523810 5.442177 0.081625 0.5555556
571    0.100  0.9090909 5.347594 0.081300 0.5555556
572    0.070  1.0000000 5.714286 0.057750 0.4000000
573    0.070  1.0000000 5.882353 0.058100 0.4117647
574    0.085  1.0000000 3.846154 0.062900 0.3269231
575    0.085  0.9444444 5.396825 0.069250 0.4722222
576    0.080  0.9411765 2.509804 0.048125 0.2105263
577    0.080  0.9411765 5.378151 0.065125 0.4444444
578    0.085  0.9444444 2.518519 0.051250 0.2236842
579    0.085  1.0000000 3.846154 0.062900 0.3269231
580    0.090  0.9473684 2.526316 0.054375 0.2368421
581    0.090  1.0000000 3.846154 0.066600 0.3461538
582    0.135  0.9000000 2.535211 0.081750 0.3648649
583    0.135  1.0000000 2.857143 0.087750 0.3857143
584    0.135  0.9642857 3.061224 0.090900 0.4218750
585    0.140  0.9333333 2.557078 0.085250 0.3733333
586    0.140  1.0000000 2.857143 0.091000 0.4000000
587    0.140  0.9333333 2.962963 0.092750 0.4307692
588    0.140  0.9333333 2.196078 0.076250 0.3218391
589    0.140  1.0000000 2.857143 0.091000 0.4000000
590    0.070  1.0000000 2.857143 0.045500 0.2000000
591    0.070  0.9333333 2.962963 0.046375 0.2187500
592    0.080  1.0000000 2.857143 0.052000 0.2285714
593    0.125  0.9259259 2.536783 0.075725 0.3333333
594    0.135  1.0000000 2.352941 0.077625 0.3176471
595    0.135  0.9642857 2.716298 0.085300 0.3750000
596    0.060  1.0000000 3.174603 0.041100 0.1904762
597    0.075  0.9375000 2.640845 0.046600 0.2083333
598    0.130  0.9285714 2.184874 0.070500 0.2988506
599    0.130  0.9285714 2.544031 0.078900 0.3466667
600    0.070  1.0000000 2.739726 0.044450 0.1917808
601    0.070  0.9333333 2.962963 0.046375 0.2187500
602    0.060  1.0000000 3.174603 0.041100 0.1904762
603    0.080  1.0000000 2.352941 0.046000 0.1882353
604    0.060  1.0000000 2.531646 0.036300 0.1518987
605    0.060  1.0000000 2.739726 0.038100 0.1643836
606    0.060  0.9230769 2.675585 0.037575 0.1714286
607    0.130  0.9285714 2.544031 0.078900 0.3466667
608    0.140  1.0000000 2.352941 0.080500 0.3294118
609    0.060  1.0000000 2.857143 0.039000 0.1714286
610    0.135  0.9000000 2.117647 0.071250 0.3068182
611    0.075  1.0000000 2.739726 0.047625 0.2054795
612    0.075  1.0000000 2.857143 0.048750 0.2142857
613    0.060  1.0000000 2.857143 0.039000 0.1714286
614    0.100  1.0000000 2.352941 0.057500 0.2352941
615    0.150  1.0000000 2.352941 0.086250 0.3529412
616    0.150  0.9375000 2.568493 0.091600 0.4000000
617    0.150  0.9677419 2.726034 0.094975 0.4166667
618    0.060  1.0000000 2.739726 0.038100 0.1643836
619    0.090  0.9000000 2.465753 0.053500 0.2400000
620    0.090  0.9473684 2.668643 0.056275 0.2500000
621    0.060  1.0000000 2.352941 0.034500 0.1411765
622    0.060  1.0000000 2.816901 0.038700 0.1690141
623    0.100  1.0000000 2.352941 0.057500 0.2352941
624    0.060  1.0000000 2.739726 0.038100 0.1643836
625    0.095  1.0000000 2.352941 0.054625 0.2235294
626    0.050  1.0000000 2.739726 0.031750 0.1369863
627    0.060  1.0000000 2.000000 0.030000 0.1200000
628    0.060  1.0000000 2.666667 0.037500 0.1600000
629    0.060  1.0000000 2.739726 0.038100 0.1643836
630    0.050  1.0000000 2.739726 0.031750 0.1369863
631    0.050  1.0000000 2.000000 0.025000 0.1000000
632    0.050  1.0000000 2.666667 0.031250 0.1333333
633    0.090  0.9000000 2.465753 0.053500 0.2400000
634    0.090  1.0000000 2.898551 0.058950 0.2608696
635    0.165  1.0000000 2.531646 0.099825 0.4177215
636    0.165  0.9428571 2.583170 0.101125 0.4400000
637    0.165  0.9428571 2.732919 0.104625 0.4647887
638    0.165  1.0000000 2.469136 0.098175 0.4074074
639    0.165  0.9428571 2.583170 0.101125 0.4400000
640    0.165  0.9428571 2.732919 0.104625 0.4647887
641    0.075  1.0000000 2.739726 0.047625 0.2054795
642    0.055  1.0000000 2.898551 0.036025 0.1594203
643    0.110  1.0000000 2.739726 0.069850 0.3013699
644    0.110  0.9166667 2.657005 0.068600 0.3098592
645    0.100  1.0000000 2.531646 0.060500 0.2531646
646    0.100  0.9090909 2.635046 0.062050 0.2816901
647    0.100  1.0000000 2.469136 0.059500 0.2469136
648    0.065  1.0000000 2.666667 0.040625 0.1733333
649    0.175  1.0000000 2.469136 0.104125 0.4320988
650    0.175  1.0000000 2.531646 0.105875 0.4430380
651    0.075  1.0000000 2.531646 0.045375 0.1898734
652    0.065  1.0000000 2.531646 0.039325 0.1645570
653    0.110  1.0000000 2.531646 0.066550 0.2784810
654    0.110  0.9166667 2.657005 0.068600 0.3098592
655    0.075  1.0000000 2.469136 0.044625 0.1851852
656    0.065  1.0000000 2.469136 0.038675 0.1604938
657    0.110  1.0000000 2.469136 0.065450 0.2716049
658    0.110  0.9166667 2.657005 0.068600 0.3098592
659    0.075  1.0000000 2.000000 0.037500 0.1500000
660    0.090  1.0000000 2.531646 0.054450 0.2278481
661    0.090  1.0000000 2.469136 0.053550 0.2222222
662    0.055  1.0000000 2.666667 0.034375 0.1466667
663    0.175  1.0000000 2.469136 0.104125 0.4320988
664    0.175  1.0000000 2.531646 0.105875 0.4430380
665    0.085  1.0000000 2.531646 0.051425 0.2151899
666    0.085  0.9444444 2.587519 0.052150 0.2297297
667    0.055  1.0000000 2.531646 0.033275 0.1392405
668    0.120  1.0000000 2.531646 0.072600 0.3037975
669    0.120  1.0000000 2.739726 0.076200 0.3287671
670    0.085  1.0000000 2.469136 0.050575 0.2098765
671    0.085  0.9444444 2.587519 0.052150 0.2297297
672    0.055  1.0000000 2.469136 0.032725 0.1358025
673    0.120  1.0000000 2.469136 0.071400 0.2962963
674    0.120  1.0000000 2.739726 0.076200 0.3287671
675    0.085  1.0000000 2.000000 0.042500 0.1700000
676    0.085  1.0000000 2.739726 0.053975 0.2328767
677    0.110  1.0000000 2.469136 0.065450 0.2716049
678    0.110  0.9166667 2.320675 0.062600 0.2716049
679    0.075  0.9375000 2.500000 0.045000 0.1973684
680    0.085  1.0000000 2.469136 0.050575 0.2098765
681    0.085  0.9444444 2.518519 0.051250 0.2236842
682    0.090  1.0000000 2.469136 0.053550 0.2222222
683    0.090  1.0000000 2.531646 0.054450 0.2278481
684    0.080  1.0000000 2.469136 0.047600 0.1975309
685    0.120  1.0000000 2.469136 0.071400 0.2962963
686    0.120  1.0000000 2.531646 0.072600 0.3037975
687    0.085  0.9444444 1.888889 0.040000 0.1683168
688    0.085  1.0000000 2.531646 0.051425 0.2151899
689    0.085  0.9444444 1.888889 0.040000 0.1683168
690    0.085  1.0000000 2.469136 0.050575 0.2098765
691    0.120  0.9230769 2.600217 0.073850 0.3287671
692    0.120  0.9600000 2.742857 0.076250 0.3380282
693    0.120  0.9600000 3.047619 0.080625 0.3750000
694    0.110  0.9565217 2.732919 0.069750 0.3098592
695    0.110  0.9565217 3.036577 0.073775 0.3437500
696    0.105  1.0000000 2.857143 0.068250 0.3000000
697    0.105  0.9545455 3.030303 0.070350 0.3281250
698    0.050  1.0000000 2.857143 0.032500 0.1428571
699    0.080  0.9411765 2.689076 0.050250 0.2253521
700    0.080  1.0000000 3.174603 0.054800 0.2539683
701    0.115  0.9200000 2.520548 0.069375 0.3066667
702    0.115  1.0000000 2.816901 0.074175 0.3239437
703    0.115  0.9583333 3.042328 0.077200 0.3593750
704    0.105  1.0000000 2.816901 0.067725 0.2957746
705    0.105  0.9545455 3.030303 0.070350 0.3281250
706    0.050  1.0000000 2.816901 0.032250 0.1408451
707    0.075  0.9375000 2.976190 0.049800 0.2343750
708    0.100  0.9523810 2.609263 0.061675 0.2702703
709    0.100  1.0000000 3.174603 0.068500 0.3174603
710    0.070  0.9333333 2.962963 0.046375 0.2187500
711    0.050  1.0000000 2.352941 0.028750 0.1176471
712    0.050  0.9090909 2.886003 0.032675 0.1562500
713    0.055  1.0000000 3.174603 0.037675 0.1746032
714    0.110  0.9565217 2.694427 0.069175 0.3055556
715    0.110  0.9166667 2.619048 0.068000 0.3055556
716    0.110  1.0000000 2.816901 0.070950 0.3098592
717    0.110  1.0000000 2.857143 0.071500 0.3142857
718    0.055  0.9166667 2.619048 0.034000 0.1549296
719    0.100  0.9090909 2.490660 0.059850 0.2666667
720    0.100  1.0000000 2.857143 0.065000 0.2857143
721    0.050  1.0000000 2.857143 0.032500 0.1428571
722    0.055  1.0000000 2.857143 0.035750 0.1571429
723    0.055  1.0000000 2.857143 0.035750 0.1571429
724    0.100  0.9090909 2.490660 0.059850 0.2666667
725    0.100  1.0000000 2.816901 0.064500 0.2816901
726    0.075  0.9375000 2.568493 0.045800 0.2027027
727    0.075  1.0000000 2.816901 0.048375 0.2112676
728    0.055  0.9166667 2.156863 0.029500 0.1279070
729    0.055  1.0000000 2.816901 0.035475 0.1549296
730    0.055  1.0000000 2.816901 0.035475 0.1549296
731    0.055  1.0000000 2.739726 0.034925 0.1506849
732    0.070  0.9333333 2.362869 0.040375 0.1750000
733    0.070  1.0000000 2.739726 0.044450 0.1917808
734    0.075  1.0000000 2.469136 0.044625 0.1851852
735    0.070  0.9333333 2.304527 0.039625 0.1707317
736    0.050  0.9090909 2.424242 0.029375 0.1315789
737    0.070  1.0000000 2.469136 0.041650 0.1728395
738    0.055  1.0000000 2.469136 0.032725 0.1358025
739    0.070  0.9333333 2.557078 0.042625 0.1891892
740    0.075  0.9375000 2.314815 0.042600 0.1829268
741    0.090  1.0000000 2.469136 0.053550 0.2222222
742    0.090  0.9473684 2.398401 0.052475 0.2250000
743    0.090  0.9473684 2.595530 0.055325 0.2432432
744    0.060  1.0000000 2.531646 0.036300 0.1518987
745    0.060  1.0000000 2.739726 0.038100 0.1643836
746    0.060  1.0000000 2.469136 0.035700 0.1481481
747    0.075  1.0000000 2.469136 0.044625 0.1851852
748    0.065  0.9285714 2.292769 0.036650 0.1585366
749    0.060  1.0000000 2.469136 0.035700 0.1481481
750    0.265  0.9298246 2.547465 0.160975 0.6883117
751    0.265  0.9464286 2.665996 0.165600 0.7162162
752    0.265  0.9814815 2.804233 0.170500 0.7464789
753    0.265  0.9814815 3.115814 0.179950 0.8281250
754    0.270  0.9473684 2.229102 0.148875 0.6136364
755    0.270  0.9818182 2.765685 0.172375 0.7500000
756    0.270  1.0000000 2.857143 0.175500 0.7714286
757    0.270  0.9642857 3.061224 0.181800 0.8307692
758    0.140  0.9333333 2.629108 0.086750 0.3835616
759    0.140  1.0000000 2.857143 0.091000 0.4000000
760    0.140  0.9655172 3.065134 0.094325 0.4375000
761    0.145  0.9062500 2.552817 0.088200 0.3918919
762    0.145  0.9666667 2.761905 0.092500 0.4084507
763    0.145  0.9666667 3.068783 0.097750 0.4531250
764    0.260  0.9285714 2.184874 0.141000 0.5842697
765    0.260  0.9454545 2.590286 0.159625 0.6842105
766    0.260  1.0000000 2.857143 0.169000 0.7428571
767    0.260  0.9811321 3.114705 0.176525 0.8125000
768    0.145  0.9666667 2.648402 0.090250 0.3918919
769    0.145  1.0000000 2.857143 0.094250 0.4142857
770    0.145  0.9354839 2.969790 0.096175 0.4461538
771    0.135  0.9642857 2.755102 0.086000 0.3802817
772    0.135  0.9642857 3.061224 0.090900 0.4218750
773    0.140  0.9333333 2.196078 0.076250 0.3218391
774    0.140  1.0000000 2.857143 0.091000 0.4000000
775    0.140  0.9655172 3.065134 0.094325 0.4375000
776    0.135  1.0000000 2.857143 0.087750 0.3857143
777    0.255  0.9444444 2.222222 0.140250 0.5795455
778    0.255  0.9444444 2.587519 0.156450 0.6710526
779    0.255  0.9807692 2.762730 0.162700 0.7083333
780    0.135  0.9642857 2.641879 0.083900 0.3648649
781    0.135  0.9310345 2.622632 0.083525 0.3698630
782    0.135  0.9000000 2.857143 0.087750 0.4090909
783    0.135  0.9000000 2.465753 0.080250 0.3552632
784    0.135  0.9642857 2.716298 0.085300 0.3750000
785    0.140  1.0000000 2.352941 0.080500 0.3294118
786    0.140  1.0000000 2.816901 0.090300 0.3943662
787    0.140  0.9333333 2.962963 0.092750 0.4307692
788    0.130  0.9629630 2.712572 0.082075 0.3611111
789    0.135  0.9310345 2.190669 0.073375 0.3103448
790    0.135  0.9642857 2.641879 0.083900 0.3648649
791    0.135  0.9310345 2.955665 0.089325 0.4153846
792    0.125  0.9259259 2.536783 0.075725 0.3333333
793    0.195  0.9750000 2.468354 0.116000 0.4875000
794    0.195  0.9512195 2.606081 0.120175 0.5200000
795    0.195  0.9750000 2.407407 0.114000 0.4756098
796    0.195  0.9069767 2.484868 0.116525 0.5064935
797    0.195  0.9285714 2.691511 0.122550 0.5416667
798    0.145  0.9666667 2.577778 0.088750 0.3815789
799    0.055  0.9166667 2.511416 0.033100 0.1486486
800    0.280  0.9333333 2.304527 0.158500 0.6588235
801    0.280  0.9824561 2.487231 0.167425 0.7000000
802    0.280  0.9655172 2.645253 0.174150 0.7466667
803    0.280  0.9032258 2.618046 0.173050 0.7466667
804    0.100  1.0000000 2.531646 0.060500 0.2531646
805    0.100  1.0000000 2.739726 0.063500 0.2739726
806    0.150  1.0000000 2.531646 0.090750 0.3797468
807    0.150  0.9375000 2.568493 0.091600 0.4000000
808    0.150  0.9677419 2.449980 0.088775 0.3750000
809    0.150  1.0000000 2.739726 0.095250 0.4109589
810    0.150  0.9090909 2.635046 0.093075 0.4166667
811    0.085  1.0000000 2.739726 0.053975 0.2328767
812    0.145  0.9666667 2.386831 0.084250 0.3536585
813    0.145  0.9062500 2.626812 0.089800 0.4027778
814    0.140  0.9032258 2.230187 0.077225 0.3333333
815    0.140  1.0000000 2.739726 0.088900 0.3835616
816    0.140  0.9032258 2.618046 0.086525 0.3888889
817    0.100  1.0000000 2.000000 0.050000 0.2000000
818    0.100  0.9090909 2.490660 0.059850 0.2666667
819    0.200  0.9756098 2.408913 0.116975 0.4878049
820    0.200  0.9302326 2.355019 0.115075 0.4878049
821    0.155  0.9393939 2.378213 0.089825 0.3827160
822    0.155  0.9687500 2.583333 0.095000 0.4078947
823    0.160  0.9696970 2.394314 0.093175 0.3902439
824    0.160  0.9696970 2.585859 0.098125 0.4210526
825    0.055  0.9166667 2.263374 0.030700 0.1341463
826    0.085  1.0000000 2.531646 0.051425 0.2151899
827    0.155  0.9687500 2.391975 0.090200 0.3780488
828    0.155  0.9393939 2.378213 0.089825 0.3827160
829    0.135  0.9000000 2.222222 0.074250 0.3214286
830    0.135  0.9642857 2.441230 0.079700 0.3375000
831    0.100  1.0000000 2.000000 0.050000 0.2000000
832    0.100  0.9090909 2.301496 0.056550 0.2469136
833    0.085  1.0000000 2.000000 0.042500 0.1700000
834    0.260  0.9629630 2.265795 0.145250 0.5977011
835    0.260  0.9285714 2.544031 0.157800 0.6753247
836    0.260  0.9811321 2.763752 0.165925 0.7222222
837    0.260  0.9122807 2.606516 0.160250 0.6933333
838    0.135  0.9310345 2.550779 0.082075 0.3600000
839    0.135  0.9000000 2.571429 0.082500 0.3698630
840    0.135  0.9000000 2.465753 0.080250 0.3552632
841    0.135  0.9642857 2.716298 0.085300 0.3750000
842    0.145  1.0000000 2.352941 0.083375 0.3411765
843    0.145  1.0000000 2.816901 0.093525 0.4084507
844    0.145  0.9666667 2.761905 0.092500 0.4084507
845    0.135  0.9000000 2.117647 0.071250 0.3068182
846    0.135  0.9310345 2.550779 0.082075 0.3600000
847    0.135  0.9310345 2.660099 0.084250 0.3750000
848    0.130  0.9285714 2.184874 0.070500 0.2988506
849    0.140  0.9333333 2.196078 0.076250 0.3218391
850    0.140  0.9333333 2.557078 0.085250 0.3733333
851    0.140  0.9655172 2.719767 0.088525 0.3888889
852    0.145  0.9354839 2.562970 0.088425 0.3866667
853    0.145  0.9062500 2.552817 0.088200 0.3918919
854    0.205  0.9318182 2.300786 0.115900 0.4880952
855    0.205  0.9761905 2.471368 0.122050 0.5125000
856    0.165  0.9428571 2.386980 0.095875 0.4074074
857    0.165  0.9428571 2.514286 0.099375 0.4285714
858    0.055  0.9166667 2.511416 0.033100 0.1486486
859    0.150  0.9375000 2.500000 0.090000 0.3896104
860    0.060  0.9230769 2.279202 0.033675 0.1463415
861    0.100  1.0000000 2.531646 0.060500 0.2531646
862    0.160  0.9142857 2.257496 0.089125 0.3809524
863    0.160  1.0000000 2.531646 0.096800 0.4050633
864    0.150  0.9090909 2.244669 0.083175 0.3571429
865    0.150  0.9677419 2.449980 0.088775 0.3750000
866    0.110  0.9565217 1.913043 0.052500 0.2178218
867    0.110  0.9565217 2.421574 0.064575 0.2750000
868    0.095  0.9500000 1.900000 0.045000 0.1881188
869    0.170  0.9189189 2.268936 0.095075 0.4047619
870    0.170  0.9189189 2.450450 0.100625 0.4358974
871    0.060  1.0000000 2.469136 0.035700 0.1481481
872    0.115  0.9200000 1.840000 0.052500 0.2254902
873    0.115  1.0000000 2.531646 0.069575 0.2911392
874    0.050  1.0000000 5.714286 0.041250 0.2857143
875    0.050  1.0000000 5.882353 0.041500 0.2941176
876    0.050  1.0000000 6.060606 0.041750 0.3030303
877    0.050  0.9090909 6.993007 0.042850 0.3703704
878    0.050  1.0000000 3.846154 0.037000 0.1923077
879    0.050  1.0000000 5.882353 0.041500 0.2941176
880    0.050  1.0000000 6.060606 0.041750 0.3030303
881    0.050  0.9090909 6.993007 0.042850 0.3703704
882    0.050  1.0000000 3.846154 0.037000 0.1923077
883    0.050  1.0000000 5.714286 0.041250 0.2857143
884    0.050  1.0000000 6.060606 0.041750 0.3030303
885    0.050  0.9090909 6.993007 0.042850 0.3703704
886    0.050  1.0000000 3.846154 0.037000 0.1923077
887    0.050  1.0000000 5.714286 0.041250 0.2857143
888    0.050  1.0000000 5.882353 0.041500 0.2941176
889    0.050  0.9090909 6.993007 0.042850 0.3703704
890    0.055  1.0000000 3.846154 0.040700 0.2115385
891    0.055  1.0000000 5.714286 0.045375 0.3142857
892    0.055  1.0000000 5.882353 0.045650 0.3235294
893    0.055  1.0000000 6.060606 0.045925 0.3333333
894    0.050  0.9090909 1.818182 0.022500 0.0990099
895    0.050  1.0000000 5.714286 0.041250 0.2857143
896    0.050  1.0000000 5.882353 0.041500 0.2941176
897    0.050  1.0000000 6.060606 0.041750 0.3030303
898    0.050  0.9090909 1.818182 0.022500 0.0990099
899    0.050  1.0000000 3.846154 0.037000 0.1923077
900    0.050  1.0000000 5.882353 0.041500 0.2941176
901    0.050  1.0000000 6.060606 0.041750 0.3030303
902    0.050  0.9090909 1.818182 0.022500 0.0990099
903    0.050  1.0000000 3.846154 0.037000 0.1923077
904    0.050  1.0000000 5.714286 0.041250 0.2857143
905    0.050  1.0000000 6.060606 0.041750 0.3030303
906    0.050  0.9090909 1.818182 0.022500 0.0990099
907    0.050  1.0000000 3.846154 0.037000 0.1923077
908    0.050  1.0000000 5.714286 0.041250 0.2857143
909    0.050  1.0000000 5.882353 0.041500 0.2941176
910    0.100  1.0000000 7.142857 0.086000 0.7142857
911    0.100  1.0000000 8.000000 0.087500 0.8000000
912    0.100  1.0000000 8.695652 0.088500 0.8695652
913    0.100  1.0000000 8.695652 0.088500 0.8695652
914    0.100  0.9523810 8.658009 0.088450 0.8695652
915    0.100  1.0000000 3.846154 0.074000 0.3846154
916    0.100  1.0000000 8.000000 0.087500 0.8000000
917    0.100  1.0000000 8.695652 0.088500 0.8695652
918    0.100  1.0000000 8.695652 0.088500 0.8695652
919    0.100  0.9523810 8.658009 0.088450 0.8695652
920    0.060  1.0000000 8.000000 0.052500 0.4800000
921    0.060  1.0000000 8.695652 0.053100 0.5217391
922    0.060  1.0000000 8.695652 0.053100 0.5217391
923    0.060  0.9230769 8.391608 0.052850 0.5217391
924    0.100  1.0000000 3.846154 0.074000 0.3846154
925    0.100  1.0000000 7.142857 0.086000 0.7142857
926    0.100  1.0000000 8.695652 0.088500 0.8695652
927    0.100  1.0000000 8.695652 0.088500 0.8695652
928    0.100  0.9090909 8.264463 0.087900 0.8333333
929    0.060  1.0000000 7.142857 0.051600 0.4285714
930    0.060  1.0000000 8.695652 0.053100 0.5217391
931    0.060  1.0000000 8.695652 0.053100 0.5217391
932    0.060  0.9230769 8.391608 0.052850 0.5217391
933    0.060  1.0000000 3.846154 0.044400 0.2307692
934    0.060  1.0000000 8.695652 0.053100 0.5217391
935    0.060  1.0000000 8.695652 0.053100 0.5217391
936    0.060  0.9230769 8.391608 0.052850 0.5217391
937    0.100  1.0000000 3.846154 0.074000 0.3846154
938    0.100  1.0000000 7.142857 0.086000 0.7142857
939    0.100  1.0000000 8.000000 0.087500 0.8000000
940    0.100  0.9090909 7.905138 0.087350 0.8000000
941    0.100  0.9523810 8.658009 0.088450 0.8695652
942    0.060  1.0000000 7.142857 0.051600 0.4285714
943    0.060  1.0000000 8.000000 0.052500 0.4800000
944    0.060  1.0000000 8.695652 0.053100 0.5217391
945    0.060  0.9230769 8.391608 0.052850 0.5217391
946    0.060  1.0000000 3.846154 0.044400 0.2307692
947    0.060  1.0000000 8.000000 0.052500 0.4800000
948    0.060  1.0000000 8.695652 0.053100 0.5217391
949    0.060  1.0000000 3.846154 0.044400 0.2307692
950    0.060  1.0000000 7.142857 0.051600 0.4285714
951    0.060  1.0000000 8.695652 0.053100 0.5217391
952    0.060  0.9230769 8.391608 0.052850 0.5217391
953    0.100  1.0000000 3.846154 0.074000 0.3846154
954    0.100  1.0000000 7.142857 0.086000 0.7142857
955    0.100  1.0000000 8.000000 0.087500 0.8000000
956    0.100  0.9090909 7.905138 0.087350 0.8000000
957    0.100  0.9523810 8.658009 0.088450 0.8695652
958    0.060  1.0000000 7.142857 0.051600 0.4285714
959    0.060  1.0000000 8.000000 0.052500 0.4800000
960    0.060  1.0000000 8.695652 0.053100 0.5217391
961    0.060  0.9230769 8.391608 0.052850 0.5217391
962    0.060  1.0000000 3.846154 0.044400 0.2307692
963    0.060  1.0000000 8.000000 0.052500 0.4800000
964    0.060  1.0000000 8.695652 0.053100 0.5217391
965    0.060  0.9230769 8.391608 0.052850 0.5217391
966    0.060  1.0000000 3.846154 0.044400 0.2307692
967    0.060  1.0000000 7.142857 0.051600 0.4285714
968    0.060  1.0000000 8.695652 0.053100 0.5217391
969    0.060  0.9230769 8.391608 0.052850 0.5217391
970    0.060  1.0000000 3.846154 0.044400 0.2307692
971    0.060  1.0000000 7.142857 0.051600 0.4285714
972    0.060  1.0000000 8.000000 0.052500 0.4800000
973    0.060  0.9230769 8.391608 0.052850 0.5217391
974    0.050  1.0000000 3.846154 0.037000 0.1923077
975    0.050  1.0000000 7.142857 0.043000 0.3571429
976    0.050  1.0000000 8.000000 0.043750 0.4000000
977    0.050  0.9090909 8.264463 0.043950 0.4347826
978    0.105  1.0000000 3.846154 0.077700 0.4038462
979    0.105  1.0000000 7.142857 0.090300 0.7500000
980    0.105  0.9545455 7.636364 0.091250 0.8076923
981    0.105  1.0000000 8.695652 0.092925 0.9130435
982    0.105  1.0000000 8.695652 0.092925 0.9130435
983    0.065  1.0000000 7.142857 0.055900 0.4642857
984    0.065  1.0000000 8.000000 0.056875 0.5200000
985    0.065  1.0000000 8.695652 0.057525 0.5652174
986    0.065  1.0000000 8.695652 0.057525 0.5652174
987    0.065  1.0000000 3.846154 0.048100 0.2500000
988    0.065  1.0000000 8.000000 0.056875 0.5200000
989    0.065  0.9285714 8.074534 0.056950 0.5416667
990    0.065  1.0000000 8.695652 0.057525 0.5652174
991    0.065  1.0000000 3.846154 0.048100 0.2500000
992    0.065  1.0000000 7.142857 0.055900 0.4642857
993    0.065  1.0000000 8.695652 0.057525 0.5652174
994    0.065  1.0000000 8.695652 0.057525 0.5652174
995    0.065  1.0000000 3.846154 0.048100 0.2500000
