    support confidence     lift leverage   jaccard
170   0.385  0.9277108 1.750398 0.165050 0.6875000
171   0.200  0.9523810 2.801120 0.128600 0.5714286
172   0.200  0.9523810 3.341688 0.140150 0.6779661
173   0.200  1.0000000 3.571429 0.144000 0.7142857
174   0.200  0.9756098 3.752345 0.146700 0.7547170
175   0.200  0.9302326 3.796868 0.147325 0.7692308
176   0.225  1.0000000 1.801802 0.100125 0.4054054
177   0.225  1.0000000 1.886792 0.105750 0.4245283
178   0.225  0.9183673 1.800720 0.100050 0.4245283
179   0.220  0.9777778 1.685824 0.089500 0.3760684
180   0.220  1.0000000 1.886792 0.103400 0.4150943
181   0.220  0.9361702 1.766359 0.095450 0.4036697
182   0.220  0.9361702 1.835628 0.100150 0.4190476
183   0.220  0.9777778 1.685824 0.089500 0.3760684
184   0.220  1.0000000 1.801802 0.097900 0.3963964
185   0.220  0.9361702 1.766359 0.095450 0.4036697
186   0.220  0.9361702 1.835628 0.100150 0.4190476
187   0.235  0.9215686 1.588911 0.087100 0.3916667
188   0.235  1.0000000 1.801802 0.104575 0.4234234
189   0.235  1.0000000 1.886792 0.110450 0.4433962
190   0.235  0.9038462 1.772247 0.102400 0.4392523
191   0.235  0.9591837 1.653765 0.092900 0.3983051
192   0.235  1.0000000 1.801802 0.104575 0.4234234
193   0.235  1.0000000 1.886792 0.110450 0.4433962
194   0.235  0.9038462 1.705370 0.097200 0.4234234
195   0.210  0.9767442 1.759899 0.090675 0.3750000
196   0.210  0.9767442 1.842914 0.096050 0.3925234
197   0.210  0.9767442 1.842914 0.096050 0.3925234
198   0.210  0.9130435 1.790281 0.092700 0.3962264
199   0.220  0.9777778 1.761762 0.095125 0.3928571
200   0.220  1.0000000 1.886792 0.103400 0.4150943
201   0.220  0.9361702 1.835628 0.100150 0.4190476
202   0.220  0.9777778 1.685824 0.089500 0.3760684
203   0.220  0.9777778 1.844864 0.100750 0.4112150
204   0.220  0.9361702 1.766359 0.095450 0.4036697
205   0.220  0.9361702 1.835628 0.100150 0.4190476
206   0.215  0.9772727 1.684953 0.087400 0.3675214
207   0.215  0.9555556 1.721722 0.090125 0.3805310
208   0.215  0.9347826 1.763741 0.093100 0.3944954
209   0.215  0.9347826 1.832907 0.097700 0.4095238
210   0.230  0.9200000 1.586207 0.085000 0.3833333
211   0.230  0.9787234 1.763466 0.099575 0.4107143
212   0.230  1.0000000 1.886792 0.108100 0.4339623
213   0.230  0.9019608 1.768551 0.099950 0.4299065
214   0.230  0.9787234 1.687454 0.093700 0.3931624
215   0.230  0.9787234 1.763466 0.099575 0.4107143
216   0.230  1.0000000 1.886792 0.108100 0.4339623
217   0.230  0.9019608 1.701813 0.094850 0.4144144
218   0.370  0.9866667 1.777778 0.161875 0.6607143
219   0.370  0.9866667 1.861635 0.171250 0.6915888
220   0.370  0.9610390 1.813281 0.165950 0.6788991
221   0.370  0.9610390 1.884390 0.173650 0.7047619
222   0.220  0.9777778 1.685824 0.089500 0.3760684
223   0.220  1.0000000 1.801802 0.097900 0.3963964
224   0.220  1.0000000 1.886792 0.103400 0.4150943
225   0.220  0.9361702 1.766359 0.095450 0.4036697
226   0.220  0.9361702 1.835628 0.100150 0.4190476
227   0.215  0.9772727 1.684953 0.087400 0.3675214
228   0.215  0.9772727 1.760852 0.092900 0.3839286
229   0.215  1.0000000 1.886792 0.101050 0.4056604
230   0.215  0.9347826 1.763741 0.093100 0.3944954
231   0.215  0.9347826 1.832907 0.097700 0.4095238
