    support confidence     lift leverage   jaccard
350   0.180  0.9729730 3.891892 0.133750 0.7058824
351   0.100  0.9523810 3.663004 0.072700 0.3773585
352   0.100  1.0000000 3.921569 0.074500 0.3921569
353   0.100  0.9523810 3.809524 0.073750 0.3921569
354   0.095  1.0000000 3.921569 0.070775 0.3725490
355   0.095  1.0000000 4.000000 0.071250 0.3800000
356   0.105  1.0000000 3.773585 0.077175 0.3962264
357   0.105  0.9545455 3.743316 0.076950 0.4038462
358   0.095  1.0000000 3.921569 0.070775 0.3725490
359   0.095  1.0000000 4.000000 0.071250 0.3800000
360   0.090  1.0000000 4.000000 0.067500 0.3600000
361   0.100  1.0000000 3.773585 0.073500 0.3773585
362   0.095  1.0000000 3.921569 0.070775 0.3725490
363   0.095  1.0000000 4.000000 0.071250 0.3800000
364   0.100  1.0000000 3.773585 0.073500 0.3773585
365   0.080  1.0000000 4.000000 0.060000 0.3200000
366   0.050  1.0000000 3.921569 0.037250 0.1960784
367   0.165  1.0000000 3.921569 0.122925 0.6470588
368   0.190  1.0000000 3.921569 0.141550 0.7450980
369   0.190  0.9743590 3.821016 0.140275 0.7307692
370   0.095  1.0000000 3.921569 0.070775 0.3725490
371   0.095  0.9500000 3.725490 0.069500 0.3653846
372   0.115  1.0000000 3.921569 0.085675 0.4509804
373   0.115  0.9583333 3.758170 0.084400 0.4423077
374   0.165  1.0000000 3.773585 0.121275 0.6226415
375   0.080  1.0000000 3.921569 0.059600 0.3137255
376   0.095  1.0000000 3.773585 0.069825 0.3584906
377   0.095  1.0000000 3.921569 0.070775 0.3725490
378   0.095  1.0000000 3.921569 0.070775 0.3725490
379   0.175  1.0000000 3.773585 0.128625 0.6603774
380   0.175  1.0000000 3.921569 0.130375 0.6862745
381   0.175  0.9722222 3.812636 0.129100 0.6730769
382   0.095  1.0000000 3.921569 0.070775 0.3725490
383   0.095  0.9500000 3.725490 0.069500 0.3653846
384   0.080  1.0000000 3.921569 0.059600 0.3137255
385   0.110  1.0000000 3.773585 0.080850 0.4150943
386   0.110  0.9565217 3.751066 0.080675 0.4230769
387   0.095  1.0000000 3.921569 0.070775 0.3725490
388   0.095  1.0000000 3.921569 0.070775 0.3725490
389   0.095  1.0000000 3.773585 0.069825 0.3584906
390   0.080  1.0000000 3.773585 0.058800 0.3018868
391   0.080  1.0000000 3.921569 0.059600 0.3137255
392   0.090  1.0000000 3.921569 0.067050 0.3529412
393   0.100  1.0000000 3.773585 0.073500 0.3773585
394   0.095  1.0000000 3.921569 0.070775 0.3725490
395   0.095  1.0000000 3.921569 0.070775 0.3725490
396   0.105  1.0000000 3.773585 0.077175 0.3962264
397   0.080  1.0000000 3.921569 0.059600 0.3137255
398   0.100  1.0000000 3.773585 0.073500 0.3773585
399   0.080  1.0000000 3.921569 0.059600 0.3137255
400   0.130  0.9629630 3.851852 0.096250 0.5098039
401   0.130  1.0000000 4.081633 0.098150 0.5306122
402   0.130  1.0000000 4.166667 0.098800 0.5416667
403   0.135  1.0000000 4.000000 0.101250 0.5400000
404   0.135  1.0000000 4.081633 0.101925 0.5510204
405   0.135  0.9642857 4.017857 0.101400 0.5510204
406   0.065  1.0000000 4.081633 0.049075 0.2653061
407   0.065  1.0000000 4.166667 0.049400 0.2708333
408   0.065  1.0000000 4.166667 0.049400 0.2708333
409   0.070  1.0000000 4.081633 0.052850 0.2857143
410   0.070  1.0000000 4.081633 0.052850 0.2857143
411   0.130  1.0000000 4.000000 0.097500 0.5200000
412   0.130  0.9629630 3.851852 0.096250 0.5098039
413   0.130  1.0000000 4.166667 0.098800 0.5416667
414   0.065  1.0000000 4.000000 0.048750 0.2600000
415   0.065  1.0000000 4.166667 0.049400 0.2708333
416   0.065  1.0000000 4.166667 0.049400 0.2708333
417   0.065  1.0000000 4.081633 0.049075 0.2653061
418   0.065  1.0000000 4.166667 0.049400 0.2708333
419   0.065  1.0000000 4.000000 0.048750 0.2600000
420   0.065  1.0000000 4.166667 0.049400 0.2708333
421   0.065  1.0000000 4.166667 0.049400 0.2708333
422   0.070  1.0000000 4.000000 0.052500 0.2800000
423   0.070  1.0000000 4.081633 0.052850 0.2857143
