     support confidence     lift leverage   jaccard
409    0.055  1.0000000 4.000000 0.041250 0.2200000
410    0.075  1.0000000 2.000000 0.037500 0.1500000
411    0.075  0.9375000 3.676471 0.054600 0.2884615
412    0.075  0.9375000 3.750000 0.055000 0.2941176
413    0.060  1.0000000 2.000000 0.030000 0.1200000
414    0.075  1.0000000 4.000000 0.056250 0.3000000
415    0.080  1.0000000 2.000000 0.040000 0.1600000
416    0.080  0.9411765 3.619910 0.057900 0.3018868
417    0.080  1.0000000 2.000000 0.040000 0.1600000
418    0.080  1.0000000 4.000000 0.060000 0.3200000
419    0.060  0.9230769 3.619910 0.043425 0.2307692
420    0.060  1.0000000 4.000000 0.045000 0.2400000
421    0.065  0.9285714 3.641457 0.047150 0.2500000
422    0.065  1.0000000 4.000000 0.048750 0.2600000
423    0.080  1.0000000 2.000000 0.040000 0.1600000
424    0.080  1.0000000 4.000000 0.060000 0.3200000
425    0.055  1.0000000 4.000000 0.041250 0.2200000
426    0.065  1.0000000 2.000000 0.032500 0.1300000
427    0.070  1.0000000 2.000000 0.035000 0.1400000
428    0.070  1.0000000 4.000000 0.052500 0.2800000
429    0.115  1.0000000 3.921569 0.085675 0.4509804
430    0.115  0.9583333 3.833333 0.085000 0.4509804
431    0.075  0.9375000 3.676471 0.054600 0.2884615
432    0.075  1.0000000 4.000000 0.056250 0.3000000
433    0.110  1.0000000 3.921569 0.081950 0.4313725
434    0.110  0.9565217 3.826087 0.081250 0.4313725
435    0.095  0.9500000 3.725490 0.069500 0.3653846
436    0.095  0.9500000 3.800000 0.070000 0.3725490
437    0.050  1.0000000 3.921569 0.037250 0.1960784
438    0.055  0.9166667 3.525641 0.039400 0.2075472
439    0.055  1.0000000 3.921569 0.040975 0.2156863
440    0.060  1.0000000 2.000000 0.030000 0.1200000
441    0.065  1.0000000 2.000000 0.032500 0.1300000
442    0.065  0.9285714 3.641457 0.047150 0.2500000
443    0.055  1.0000000 2.000000 0.027500 0.1100000
444    0.205  1.0000000 3.921569 0.152725 0.8039216
445    0.205  0.9534884 3.739170 0.150175 0.7735849
446    0.205  0.9111111 3.572985 0.147625 0.7454545
447    0.205  0.9761905 3.904762 0.152500 0.8039216
448    0.165  1.0000000 3.921569 0.122925 0.6470588
449    0.165  1.0000000 4.000000 0.123750 0.6600000
450    0.185  0.9024390 3.405430 0.130675 0.6491228
451    0.185  0.9736842 3.818369 0.136550 0.7115385
452    0.185  0.9250000 3.627451 0.134000 0.6851852
453    0.185  0.9736842 3.894737 0.137500 0.7254902
454    0.090  0.9473684 3.715170 0.065775 0.3461538
455    0.090  0.9473684 3.789474 0.066250 0.3529412
456    0.115  0.9583333 3.758170 0.084400 0.4423077
457    0.115  1.0000000 4.000000 0.086250 0.4600000
458    0.165  1.0000000 3.921569 0.122925 0.6470588
459    0.165  0.9166667 3.594771 0.119100 0.6111111
460    0.165  0.9428571 3.771429 0.121250 0.6346154
461    0.190  1.0000000 3.921569 0.141550 0.7450980
462    0.190  0.9743590 3.821016 0.140275 0.7307692
463    0.190  0.9268293 3.707317 0.138750 0.7169811
464    0.095  1.0000000 3.921569 0.070775 0.3725490
465    0.095  0.9500000 3.725490 0.069500 0.3653846
466    0.120  1.0000000 3.921569 0.089400 0.4705882
467    0.120  1.0000000 4.000000 0.090000 0.4800000
468    0.165  1.0000000 3.773585 0.121275 0.6226415
469    0.165  0.9166667 3.594771 0.119100 0.6111111
470    0.165  0.9428571 3.771429 0.121250 0.6346154
471    0.080  1.0000000 4.000000 0.060000 0.3200000
472    0.095  1.0000000 3.773585 0.069825 0.3584906
473    0.095  1.0000000 3.921569 0.070775 0.3725490
474    0.095  1.0000000 4.000000 0.071250 0.3800000
475    0.180  0.9230769 3.619910 0.130275 0.6666667
476    0.180  1.0000000 3.921569 0.134100 0.7058824
477    0.180  1.0000000 4.000000 0.135000 0.7200000
478    0.190  0.9500000 3.725490 0.139000 0.7169811
479    0.190  0.9743590 3.821016 0.140275 0.7307692
480    0.190  0.9743590 3.897436 0.141250 0.7450980
481    0.095  0.9047619 3.548086 0.068225 0.3584906
482    0.095  0.9500000 3.725490 0.069500 0.3653846
483    0.095  0.9500000 3.800000 0.070000 0.3725490
484    0.130  0.9629630 3.776325 0.095575 0.5000000
485    0.130  0.9629630 3.776325 0.095575 0.5000000
486    0.130  1.0000000 4.000000 0.097500 0.5200000
487    0.180  0.9230769 3.483309 0.128325 0.6428571
488    0.180  0.9000000 3.461538 0.128000 0.6428571
489    0.180  1.0000000 3.921569 0.134100 0.7058824
490    0.180  0.9729730 3.891892 0.133750 0.7058824
491    0.100  0.9523810 3.663004 0.072700 0.3773585
492    0.100  1.0000000 3.921569 0.074500 0.3921569
493    0.100  0.9523810 3.809524 0.073750 0.3921569
494    0.095  1.0000000 3.921569 0.070775 0.3725490
495    0.095  1.0000000 4.000000 0.071250 0.3800000
496    0.105  1.0000000 3.773585 0.077175 0.3962264
497    0.105  0.9545455 3.743316 0.076950 0.4038462
