     support confidence     lift leverage    jaccard
114    0.230  0.9019608 3.537101 0.164975 0.82142857
115    0.200  0.7843137 3.016591 0.133700 0.63492063
116    0.200  0.7692308 3.016591 0.133700 0.63492063
117    0.215  0.8431373 3.181650 0.147425 0.70491803
118    0.215  0.8113208 3.181650 0.147425 0.70491803
119    0.135  0.5294118 1.058824 0.007500 0.21774194
120    0.190  0.7450980 2.865762 0.123700 0.58461538
121    0.190  0.7307692 2.865762 0.123700 0.58461538
122    0.210  0.8235294 3.107658 0.142425 0.67741935
123    0.210  0.7924528 3.107658 0.142425 0.67741935
124    0.140  0.5490196 1.098039 0.012500 0.22764228
125    0.130  0.5000000 1.000000 0.000000 0.20634921
126    0.130  0.5000000 1.000000 0.000000 0.20634921
127    0.205  0.7884615 2.975327 0.136100 0.64062500
128    0.205  0.7735849 2.975327 0.136100 0.64062500
129    0.130  0.5000000 1.000000 0.000000 0.20634921
130    0.130  0.5000000 1.000000 0.000000 0.20634921
131    0.170  0.6415094 1.283019 0.037500 0.28571429
132    0.135  0.7941176 3.241297 0.093350 0.48214286
133    0.135  0.8181818 3.409091 0.095400 0.50000000
134    0.135  0.8437500 3.515625 0.096600 0.50943396
135    0.170  1.0000000 4.081633 0.128350 0.69387755
136    0.170  0.7906977 3.294574 0.118400 0.59649123
137    0.170  0.8947368 3.728070 0.124400 0.65384615
138    0.160  0.9411765 3.764706 0.117500 0.61538462
139    0.160  0.7441860 3.100775 0.108400 0.54237288
140    0.160  1.0000000 4.166667 0.121600 0.66666667
141    0.170  1.0000000 4.000000 0.127500 0.68000000
142    0.170  0.7727273 3.219697 0.117200 0.58620690
143    0.170  0.8947368 3.728070 0.124400 0.65384615
144    0.100  0.5882353 1.176471 0.015000 0.17543860
145    0.100  0.7142857 2.976190 0.066400 0.35714286
146    0.100  0.8333333 3.472222 0.071200 0.38461538
147    0.070  0.7000000 2.916667 0.046000 0.25925926
148    0.070  0.5833333 2.430556 0.041200 0.24137931
149    0.050  0.7142857 2.915452 0.032850 0.18867925
150    0.050  0.6666667 2.777778 0.032000 0.18867925
151    0.060  0.8571429 3.428571 0.042500 0.23076923
152    0.060  1.0000000 4.166667 0.045600 0.25000000
153    0.055  0.7857143 3.142857 0.037500 0.20754717
154    0.055  0.6875000 2.864583 0.035800 0.20754717
155    0.070  1.0000000 2.000000 0.035000 0.14000000
156    0.070  0.5000000 2.083333 0.036400 0.22580645
157    0.070  0.6363636 2.651515 0.043600 0.25000000
158    0.165  1.0000000 4.081633 0.124575 0.67346939
159    0.165  0.7674419 3.132416 0.112325 0.55932203
160    0.165  0.9705882 4.044118 0.124200 0.67346939
161    0.155  0.9393939 3.757576 0.113750 0.59615385
162    0.155  0.7209302 2.942572 0.102325 0.50819672
163    0.155  0.8157895 3.399123 0.109400 0.56363636
164    0.165  1.0000000 4.000000 0.123750 0.66000000
165    0.165  0.7500000 3.061224 0.111100 0.55000000
166    0.165  0.9705882 4.044118 0.124200 0.67346939
167    0.065  1.0000000 4.166667 0.049400 0.27083333
168    0.100  0.6060606 1.212121 0.017500 0.17699115
169    0.100  1.0000000 4.081633 0.075500 0.40816327
170    0.100  0.5555556 2.314815 0.056800 0.31250000
171    0.200  0.9302326 3.720930 0.146250 0.75471698
172    0.200  0.9302326 3.796868 0.147325 0.76923077
173    0.200  1.0000000 4.166667 0.152000 0.83333333
174    0.215  1.0000000 4.000000 0.161250 0.86000000
175    0.215  0.9772727 3.988868 0.161100 0.86000000
176    0.215  0.8775510 3.656463 0.156200 0.79629630
177    0.115  0.5348837 1.069767 0.007500 0.19166667
178    0.115  0.8214286 3.352770 0.080700 0.42592593
179    0.115  0.8214286 3.422619 0.081400 0.43396226
180    0.100  1.0000000 4.081633 0.075500 0.40816327
181    0.100  0.9523810 3.968254 0.074800 0.40816327
182    0.205  0.9534884 3.813953 0.151250 0.78846154
183    0.205  0.9318182 3.727273 0.150000 0.77358491
184    0.205  1.0000000 4.166667 0.155800 0.85416667
185    0.055  0.7857143 3.142857 0.037500 0.20754717
186    0.055  0.6111111 2.546296 0.033400 0.20000000
187    0.125  0.5813953 1.162791 0.017500 0.21186441
188    0.125  0.8928571 3.571429 0.090000 0.47169811
189    0.125  1.0000000 4.166667 0.095000 0.52083333
190    0.090  0.9000000 3.600000 0.065000 0.34615385
191    0.090  0.7200000 3.000000 0.060000 0.32727273
192    0.050  0.7142857 2.857143 0.032500 0.18518519
193    0.050  0.8333333 3.472222 0.035600 0.20000000
194    0.120  0.5454545 1.090909 0.010000 0.20000000
195    0.120  0.8571429 3.428571 0.085000 0.44444444
196    0.120  0.8275862 3.448276 0.085200 0.45283019
197    0.100  1.0000000 4.000000 0.075000 0.40000000
198    0.100  0.9523810 3.968254 0.074800 0.40816327
199    0.050  0.6666667 2.721088 0.031625 0.18518519
200    0.050  0.6666667 2.777778 0.032000 0.18867925
201    0.050  0.6666667 2.666667 0.031250 0.18181818
202    0.050  0.6250000 2.604167 0.030800 0.18518519
203    0.050  0.6666667 1.333333 0.012500 0.09523810
204    0.140  0.8750000 3.571429 0.100800 0.52830189
205    0.140  0.7368421 3.007519 0.093450 0.47457627
206    0.140  0.8235294 3.431373 0.099200 0.51851852
207    0.130  0.8125000 3.250000 0.090000 0.46428571
208    0.130  0.8125000 3.316327 0.090800 0.47272727
209    0.130  0.6842105 2.850877 0.084400 0.43333333
210    0.140  0.8750000 3.500000 0.100000 0.51851852
211    0.140  0.7368421 3.007519 0.093450 0.47457627
212    0.140  0.8235294 3.431373 0.099200 0.51851852
213    0.065  0.5416667 2.210884 0.035600 0.21666667
214    0.065  1.0000000 4.166667 0.049400 0.27083333
215    0.095  0.5937500 1.187500 0.015000 0.16814159
216    0.095  0.7916667 3.231293 0.065600 0.35185185
217    0.095  0.5277778 2.199074 0.051800 0.29230769
218    0.160  0.8421053 3.368421 0.112500 0.57142857
219    0.160  1.0000000 4.081633 0.120800 0.65306122
220    0.160  0.8000000 3.333333 0.112000 0.57142857
221    0.190  1.0000000 4.000000 0.142500 0.76000000
222    0.190  1.0000000 4.081633 0.143450 0.77551020
223    0.190  0.7755102 3.231293 0.131200 0.64406780
224    0.115  0.6052632 1.210526 0.020000 0.20000000
225    0.115  0.9583333 3.911565 0.085600 0.46000000
226    0.115  0.8214286 3.422619 0.081400 0.43396226
227    0.075  0.6250000 2.551020 0.045600 0.25862069
228    0.075  0.7142857 2.976190 0.049800 0.27777778
229    0.160  1.0000000 4.000000 0.120000 0.64000000
230    0.160  0.8421053 3.368421 0.112500 0.57142857
231    0.160  0.7804878 3.252033 0.110800 0.56140351
232    0.095  0.5937500 1.187500 0.015000 0.16814159
233    0.095  0.7916667 3.166667 0.065000 0.34545455
234    0.095  0.7600000 3.166667 0.065000 0.35185185
235    0.065  0.5416667 2.166667 0.035000 0.21311475
236    0.065  0.5200000 2.166667 0.035000 0.21666667
237    0.115  0.6052632 1.210526 0.020000 0.20000000
238    0.115  0.9583333 3.833333 0.085000 0.45098039
239    0.115  0.7931034 3.304598 0.080200 0.42592593
240    0.075  0.6250000 2.500000 0.045000 0.25423729
241    0.075  0.7142857 2.976190 0.049800 0.27777778
242    0.050  0.7142857 2.801120 0.032150 0.18181818
243    0.050  0.9090909 3.636364 0.036250 0.19607843
244    0.050  1.0000000 3.921569 0.037250 0.19607843
245    0.050  1.0000000 4.000000 0.037500 0.20000000
246    0.075  1.0000000 4.000000 0.056250 0.30000000
