    support confidence     lift leverage   jaccard
74    0.230  0.9787234 1.846648 0.105450 0.4299065
75    0.225  0.9782609 1.845775 0.103100 0.4205607
76    0.220  0.9565217 1.723463 0.092350 0.3893805
77    0.225  0.9782609 1.686657 0.091600 0.3846154
78    0.250  0.9803922 1.766472 0.108475 0.4464286
79    0.250  1.0000000 1.886792 0.117500 0.4716981
80    0.235  0.9791667 1.847484 0.107800 0.4392523
81    0.230  0.9583333 1.726727 0.096800 0.4070796
82    0.235  0.9791667 1.764264 0.101800 0.4196429
83    0.235  1.0000000 1.886792 0.110450 0.4433962
84    0.235  0.9791667 1.688218 0.095800 0.4017094
85    0.235  0.9791667 1.847484 0.107800 0.4392523
86    0.230  0.9787234 1.687454 0.093700 0.3931624
87    0.230  0.9583333 1.726727 0.096800 0.4070796
88    0.255  0.9807692 1.767152 0.110700 0.4553571
89    0.255  0.9807692 1.850508 0.117200 0.4766355
90    0.430  0.9772727 1.760852 0.185800 0.7610619
91    0.430  0.9885057 1.865105 0.199450 0.8037383
92    0.375  0.9615385 1.814224 0.168300 0.6880734
93    0.375  0.9615385 1.885370 0.176100 0.7142857
94    0.375  0.9615385 1.814224 0.168300 0.6880734
95    0.375  0.9615385 1.885370 0.176100 0.7142857
96    0.385  0.9871795 1.778702 0.168550 0.6875000
97    0.385  0.9871795 1.862603 0.178300 0.7196262
98    0.385  0.9871795 1.778702 0.168550 0.6875000
99    0.385  0.9871795 1.862603 0.178300 0.7196262
100   0.200  0.9523810 2.801120 0.128600 0.5714286
101   0.200  0.9523810 3.341688 0.140150 0.6779661
102   0.200  1.0000000 3.571429 0.144000 0.7142857
103   0.200  0.9756098 3.752345 0.146700 0.7547170
104   0.225  1.0000000 1.801802 0.100125 0.4054054
105   0.225  1.0000000 1.886792 0.105750 0.4245283
106   0.220  0.9777778 1.685824 0.089500 0.3760684
107   0.220  1.0000000 1.886792 0.103400 0.4150943
108   0.220  0.9777778 1.685824 0.089500 0.3760684
109   0.220  1.0000000 1.801802 0.097900 0.3963964
110   0.235  1.0000000 1.801802 0.104575 0.4234234
111   0.235  1.0000000 1.886792 0.110450 0.4433962
112   0.235  0.9591837 1.653765 0.092900 0.3983051
113   0.235  1.0000000 1.801802 0.104575 0.4234234
114   0.235  1.0000000 1.886792 0.110450 0.4433962
115   0.210  0.9767442 1.759899 0.090675 0.3750000
116   0.210  0.9767442 1.842914 0.096050 0.3925234
117   0.210  0.9767442 1.842914 0.096050 0.3925234
118   0.220  0.9777778 1.761762 0.095125 0.3928571
119   0.220  1.0000000 1.886792 0.103400 0.4150943
120   0.220  0.9777778 1.685824 0.089500 0.3760684
121   0.220  0.9777778 1.844864 0.100750 0.4112150
122   0.215  0.9772727 1.684953 0.087400 0.3675214
123   0.215  0.9555556 1.721722 0.090125 0.3805310
124   0.230  0.9787234 1.763466 0.099575 0.4107143
125   0.230  1.0000000 1.886792 0.108100 0.4339623
126   0.230  0.9787234 1.687454 0.093700 0.3931624
127   0.230  0.9787234 1.763466 0.099575 0.4107143
128   0.230  1.0000000 1.886792 0.108100 0.4339623
129   0.370  0.9866667 1.777778 0.161875 0.6607143
130   0.370  0.9866667 1.861635 0.171250 0.6915888
131   0.370  0.9610390 1.813281 0.165950 0.6788991
132   0.370  0.9610390 1.884390 0.173650 0.7047619
133   0.220  0.9777778 1.685824 0.089500 0.3760684
134   0.220  1.0000000 1.801802 0.097900 0.3963964
135   0.220  1.0000000 1.886792 0.103400 0.4150943
136   0.215  0.9772727 1.684953 0.087400 0.3675214
137   0.215  0.9772727 1.760852 0.092900 0.3839286
138   0.215  1.0000000 1.886792 0.101050 0.4056604
