     support confidence     lift leverage    jaccard
114    0.070  0.8750000 4.605263 0.054800 0.35000000
115    0.070  0.8750000 4.729730 0.055200 0.35897436
116    0.100  0.9523810 5.012531 0.080050 0.51282051
117    0.100  0.9090909 4.914005 0.079650 0.51282051
118    0.170  1.0000000 4.347826 0.130900 0.73913043
119    0.170  0.9444444 4.722222 0.134000 0.80952381
120    0.170  0.9189189 4.967129 0.135775 0.85000000
121    0.160  0.9411765 3.551609 0.114950 0.58181818
122    0.160  0.9411765 4.705882 0.126000 0.76190476
123    0.160  0.8888889 4.804805 0.126700 0.78048780
124    0.160  0.9411765 2.768166 0.102200 0.45714286
125    0.160  0.9142857 4.571429 0.125000 0.74418605
126    0.160  0.8421053 4.551920 0.124850 0.74418605
127    0.070  0.8750000 4.375000 0.054000 0.33333333
128    0.070  0.8235294 4.451510 0.054275 0.35000000
129    0.100  0.9523810 4.761905 0.079000 0.48780488
130    0.100  0.8695652 4.700353 0.078725 0.50000000
131    0.165  0.9166667 3.459119 0.117300 0.58928571
132    0.165  0.9705882 4.219949 0.125900 0.70212766
133    0.165  0.8250000 4.459459 0.128000 0.75000000
134    0.170  0.9444444 2.777778 0.108800 0.48571429
135    0.170  0.9714286 4.223602 0.129750 0.72340426
136    0.170  0.8500000 4.594595 0.133000 0.79069767
137    0.075  0.9375000 4.076087 0.056600 0.31914894
138    0.105  1.0000000 4.347826 0.080850 0.45652174
139    0.105  0.8400000 4.540541 0.081875 0.51219512
140    0.165  0.9705882 2.854671 0.107200 0.47826087
141    0.165  0.9428571 3.557951 0.118625 0.60000000
142    0.080  1.0000000 3.773585 0.058800 0.30188679
143    0.090  0.8571429 3.234501 0.062175 0.32142857
144    0.090  0.9473684 5.120910 0.072425 0.47368421
145    0.080  1.0000000 2.941176 0.052800 0.23529412
146    0.095  0.9047619 2.661064 0.059300 0.27142857
147    0.185  0.9736842 4.233410 0.141300 0.78723404
148    0.185  1.0000000 5.000000 0.148000 0.92500000
149    0.185  1.0000000 5.263158 0.149850 0.97368421
150    0.175  0.9210526 3.475670 0.124650 0.62500000
151    0.175  1.0000000 5.000000 0.140000 0.87500000
152    0.175  0.9722222 5.116959 0.140800 0.89743590
153    0.180  0.9473684 2.786378 0.115400 0.51428571
154    0.180  1.0000000 5.000000 0.144000 0.90000000
155    0.180  0.9473684 4.986150 0.143900 0.90000000
156    0.080  1.0000000 5.000000 0.064000 0.40000000
157    0.080  0.9411765 4.953560 0.063850 0.41025641
158    0.110  1.0000000 5.000000 0.088000 0.55000000
159    0.110  0.9565217 5.034325 0.088150 0.56410256
160    0.175  0.9459459 3.569607 0.125975 0.63636364
161    0.175  1.0000000 4.347826 0.134750 0.76086957
162    0.175  0.8750000 4.605263 0.137000 0.81395349
